OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W_PAD[LOGICAL],INPUT_2_Z_PAD[LOGICAL],INPUT_2_Y_PAD[LOGICAL],INPUT_2_X_PAD[LOGICAL],INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,INPUT_3_W_PAD[LOGICAL],INPUT_3_Z_PAD[LOGICAL],INPUT_3_Y_PAD[LOGICAL],INPUT_3_X_PAD[LOGICAL],INPUT_3_LAYOUT,INPUT_3_DATATYPE,INPUT_3_MEMORY,INPUT_4_W_PAD[LOGICAL],INPUT_4_Z_PAD[LOGICAL],INPUT_4_Y_PAD[LOGICAL],INPUT_4_X_PAD[LOGICAL],INPUT_4_LAYOUT,INPUT_4_DATATYPE,INPUT_4_MEMORY,INPUT_5_W_PAD[LOGICAL],INPUT_5_Z_PAD[LOGICAL],INPUT_5_Y_PAD[LOGICAL],INPUT_5_X_PAD[LOGICAL],INPUT_5_LAYOUT,INPUT_5_DATATYPE,INPUT_5_MEMORY,INPUT_6_W_PAD[LOGICAL],INPUT_6_Z_PAD[LOGICAL],INPUT_6_Y_PAD[LOGICAL],INPUT_6_X_PAD[LOGICAL],INPUT_6_LAYOUT,INPUT_6_DATATYPE,INPUT_6_MEMORY,INPUT_7_W_PAD[LOGICAL],INPUT_7_Z_PAD[LOGICAL],INPUT_7_Y_PAD[LOGICAL],INPUT_7_X_PAD[LOGICAL],INPUT_7_LAYOUT,INPUT_7_DATATYPE,INPUT_7_MEMORY,INPUT_8_W_PAD[LOGICAL],INPUT_8_Z_PAD[LOGICAL],INPUT_8_Y_PAD[LOGICAL],INPUT_8_X_PAD[LOGICAL],INPUT_8_LAYOUT,INPUT_8_DATATYPE,INPUT_8_MEMORY,INPUT_9_W_PAD[LOGICAL],INPUT_9_Z_PAD[LOGICAL],INPUT_9_Y_PAD[LOGICAL],INPUT_9_X_PAD[LOGICAL],INPUT_9_LAYOUT,INPUT_9_DATATYPE,INPUT_9_MEMORY,INPUT_10_W_PAD[LOGICAL],INPUT_10_Z_PAD[LOGICAL],INPUT_10_Y_PAD[LOGICAL],INPUT_10_X_PAD[LOGICAL],INPUT_10_LAYOUT,INPUT_10_DATATYPE,INPUT_10_MEMORY,INPUT_11_W_PAD[LOGICAL],INPUT_11_Z_PAD[LOGICAL],INPUT_11_Y_PAD[LOGICAL],INPUT_11_X_PAD[LOGICAL],INPUT_11_LAYOUT,INPUT_11_DATATYPE,INPUT_11_MEMORY,INPUT_12_W_PAD[LOGICAL],INPUT_12_Z_PAD[LOGICAL],INPUT_12_Y_PAD[LOGICAL],INPUT_12_X_PAD[LOGICAL],INPUT_12_LAYOUT,INPUT_12_DATATYPE,INPUT_12_MEMORY,INPUT_13_W_PAD[LOGICAL],INPUT_13_Z_PAD[LOGICAL],INPUT_13_Y_PAD[LOGICAL],INPUT_13_X_PAD[LOGICAL],INPUT_13_LAYOUT,INPUT_13_DATATYPE,INPUT_13_MEMORY,INPUT_14_W_PAD[LOGICAL],INPUT_14_Z_PAD[LOGICAL],INPUT_14_Y_PAD[LOGICAL],INPUT_14_X_PAD[LOGICAL],INPUT_14_LAYOUT,INPUT_14_DATATYPE,INPUT_14_MEMORY,INPUT_15_W_PAD[LOGICAL],INPUT_15_Z_PAD[LOGICAL],INPUT_15_Y_PAD[LOGICAL],INPUT_15_X_PAD[LOGICAL],INPUT_15_LAYOUT,INPUT_15_DATATYPE,INPUT_15_MEMORY,INPUT_16_W_PAD[LOGICAL],INPUT_16_Z_PAD[LOGICAL],INPUT_16_Y_PAD[LOGICAL],INPUT_16_X_PAD[LOGICAL],INPUT_16_LAYOUT,INPUT_16_DATATYPE,INPUT_16_MEMORY,INPUT_17_W_PAD[LOGICAL],INPUT_17_Z_PAD[LOGICAL],INPUT_17_Y_PAD[LOGICAL],INPUT_17_X_PAD[LOGICAL],INPUT_17_LAYOUT,INPUT_17_DATATYPE,INPUT_17_MEMORY,INPUT_18_W_PAD[LOGICAL],INPUT_18_Z_PAD[LOGICAL],INPUT_18_Y_PAD[LOGICAL],INPUT_18_X_PAD[LOGICAL],INPUT_18_LAYOUT,INPUT_18_DATATYPE,INPUT_18_MEMORY,INPUT_19_W_PAD[LOGICAL],INPUT_19_Z_PAD[LOGICAL],INPUT_19_Y_PAD[LOGICAL],INPUT_19_X_PAD[LOGICAL],INPUT_19_LAYOUT,INPUT_19_DATATYPE,INPUT_19_MEMORY,INPUT_20_W_PAD[LOGICAL],INPUT_20_Z_PAD[LOGICAL],INPUT_20_Y_PAD[LOGICAL],INPUT_20_X_PAD[LOGICAL],INPUT_20_LAYOUT,INPUT_20_DATATYPE,INPUT_20_MEMORY,INPUT_21_W_PAD[LOGICAL],INPUT_21_Z_PAD[LOGICAL],INPUT_21_Y_PAD[LOGICAL],INPUT_21_X_PAD[LOGICAL],INPUT_21_LAYOUT,INPUT_21_DATATYPE,INPUT_21_MEMORY,INPUT_22_W_PAD[LOGICAL],INPUT_22_Z_PAD[LOGICAL],INPUT_22_Y_PAD[LOGICAL],INPUT_22_X_PAD[LOGICAL],INPUT_22_LAYOUT,INPUT_22_DATATYPE,INPUT_22_MEMORY,INPUT_23_W_PAD[LOGICAL],INPUT_23_Z_PAD[LOGICAL],INPUT_23_Y_PAD[LOGICAL],INPUT_23_X_PAD[LOGICAL],INPUT_23_LAYOUT,INPUT_23_DATATYPE,INPUT_23_MEMORY,INPUT_24_W_PAD[LOGICAL],INPUT_24_Z_PAD[LOGICAL],INPUT_24_Y_PAD[LOGICAL],INPUT_24_X_PAD[LOGICAL],INPUT_24_LAYOUT,INPUT_24_DATATYPE,INPUT_24_MEMORY,INPUT_25_W_PAD[LOGICAL],INPUT_25_Z_PAD[LOGICAL],INPUT_25_Y_PAD[LOGICAL],INPUT_25_X_PAD[LOGICAL],INPUT_25_LAYOUT,INPUT_25_DATATYPE,INPUT_25_MEMORY,INPUT_26_W_PAD[LOGICAL],INPUT_26_Z_PAD[LOGICAL],INPUT_26_Y_PAD[LOGICAL],INPUT_26_X_PAD[LOGICAL],INPUT_26_LAYOUT,INPUT_26_DATATYPE,INPUT_26_MEMORY,INPUT_27_W_PAD[LOGICAL],INPUT_27_Z_PAD[LOGICAL],INPUT_27_Y_PAD[LOGICAL],INPUT_27_X_PAD[LOGICAL],INPUT_27_LAYOUT,INPUT_27_DATATYPE,INPUT_27_MEMORY,INPUT_28_W_PAD[LOGICAL],INPUT_28_Z_PAD[LOGICAL],INPUT_28_Y_PAD[LOGICAL],INPUT_28_X_PAD[LOGICAL],INPUT_28_LAYOUT,INPUT_28_DATATYPE,INPUT_28_MEMORY,INPUT_29_W_PAD[LOGICAL],INPUT_29_Z_PAD[LOGICAL],INPUT_29_Y_PAD[LOGICAL],INPUT_29_X_PAD[LOGICAL],INPUT_29_LAYOUT,INPUT_29_DATATYPE,INPUT_29_MEMORY,INPUT_30_W_PAD[LOGICAL],INPUT_30_Z_PAD[LOGICAL],INPUT_30_Y_PAD[LOGICAL],INPUT_30_X_PAD[LOGICAL],INPUT_30_LAYOUT,INPUT_30_DATATYPE,INPUT_30_MEMORY,INPUT_31_W_PAD[LOGICAL],INPUT_31_Z_PAD[LOGICAL],INPUT_31_Y_PAD[LOGICAL],INPUT_31_X_PAD[LOGICAL],INPUT_31_LAYOUT,INPUT_31_DATATYPE,INPUT_31_MEMORY,INPUT_32_W_PAD[LOGICAL],INPUT_32_Z_PAD[LOGICAL],INPUT_32_Y_PAD[LOGICAL],INPUT_32_X_PAD[LOGICAL],INPUT_32_LAYOUT,INPUT_32_DATATYPE,INPUT_32_MEMORY,INPUT_33_W_PAD[LOGICAL],INPUT_33_Z_PAD[LOGICAL],INPUT_33_Y_PAD[LOGICAL],INPUT_33_X_PAD[LOGICAL],INPUT_33_LAYOUT,INPUT_33_DATATYPE,INPUT_33_MEMORY,INPUT_34_W_PAD[LOGICAL],INPUT_34_Z_PAD[LOGICAL],INPUT_34_Y_PAD[LOGICAL],INPUT_34_X_PAD[LOGICAL],INPUT_34_LAYOUT,INPUT_34_DATATYPE,INPUT_34_MEMORY,INPUT_35_W_PAD[LOGICAL],INPUT_35_Z_PAD[LOGICAL],INPUT_35_Y_PAD[LOGICAL],INPUT_35_X_PAD[LOGICAL],INPUT_35_LAYOUT,INPUT_35_DATATYPE,INPUT_35_MEMORY,INPUT_36_W_PAD[LOGICAL],INPUT_36_Z_PAD[LOGICAL],INPUT_36_Y_PAD[LOGICAL],INPUT_36_X_PAD[LOGICAL],INPUT_36_LAYOUT,INPUT_36_DATATYPE,INPUT_36_MEMORY,INPUT_37_W_PAD[LOGICAL],INPUT_37_Z_PAD[LOGICAL],INPUT_37_Y_PAD[LOGICAL],INPUT_37_X_PAD[LOGICAL],INPUT_37_LAYOUT,INPUT_37_DATATYPE,INPUT_37_MEMORY,INPUT_38_W_PAD[LOGICAL],INPUT_38_Z_PAD[LOGICAL],INPUT_38_Y_PAD[LOGICAL],INPUT_38_X_PAD[LOGICAL],INPUT_38_LAYOUT,INPUT_38_DATATYPE,INPUT_38_MEMORY,INPUT_39_W_PAD[LOGICAL],INPUT_39_Z_PAD[LOGICAL],INPUT_39_Y_PAD[LOGICAL],INPUT_39_X_PAD[LOGICAL],INPUT_39_LAYOUT,INPUT_39_DATATYPE,INPUT_39_MEMORY,INPUT_40_W_PAD[LOGICAL],INPUT_40_Z_PAD[LOGICAL],INPUT_40_Y_PAD[LOGICAL],INPUT_40_X_PAD[LOGICAL],INPUT_40_LAYOUT,INPUT_40_DATATYPE,INPUT_40_MEMORY,INPUT_41_W_PAD[LOGICAL],INPUT_41_Z_PAD[LOGICAL],INPUT_41_Y_PAD[LOGICAL],INPUT_41_X_PAD[LOGICAL],INPUT_41_LAYOUT,INPUT_41_DATATYPE,INPUT_41_MEMORY,INPUT_42_W_PAD[LOGICAL],INPUT_42_Z_PAD[LOGICAL],INPUT_42_Y_PAD[LOGICAL],INPUT_42_X_PAD[LOGICAL],INPUT_42_LAYOUT,INPUT_42_DATATYPE,INPUT_42_MEMORY,INPUT_43_W_PAD[LOGICAL],INPUT_43_Z_PAD[LOGICAL],INPUT_43_Y_PAD[LOGICAL],INPUT_43_X_PAD[LOGICAL],INPUT_43_LAYOUT,INPUT_43_DATATYPE,INPUT_43_MEMORY,INPUT_44_W_PAD[LOGICAL],INPUT_44_Z_PAD[LOGICAL],INPUT_44_Y_PAD[LOGICAL],INPUT_44_X_PAD[LOGICAL],INPUT_44_LAYOUT,INPUT_44_DATATYPE,INPUT_44_MEMORY,INPUT_45_W_PAD[LOGICAL],INPUT_45_Z_PAD[LOGICAL],INPUT_45_Y_PAD[LOGICAL],INPUT_45_X_PAD[LOGICAL],INPUT_45_LAYOUT,INPUT_45_DATATYPE,INPUT_45_MEMORY,INPUT_46_W_PAD[LOGICAL],INPUT_46_Z_PAD[LOGICAL],INPUT_46_Y_PAD[LOGICAL],INPUT_46_X_PAD[LOGICAL],INPUT_46_LAYOUT,INPUT_46_DATATYPE,INPUT_46_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,OUTPUT_1_W_PAD[LOGICAL],OUTPUT_1_Z_PAD[LOGICAL],OUTPUT_1_Y_PAD[LOGICAL],OUTPUT_1_X_PAD[LOGICAL],OUTPUT_1_LAYOUT,OUTPUT_1_DATATYPE,OUTPUT_1_MEMORY,OUTPUT_2_W_PAD[LOGICAL],OUTPUT_2_Z_PAD[LOGICAL],OUTPUT_2_Y_PAD[LOGICAL],OUTPUT_2_X_PAD[LOGICAL],OUTPUT_2_LAYOUT,OUTPUT_2_DATATYPE,OUTPUT_2_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%)
BinaryNgDeviceOperation,tt_dnn_device,1024,0,blackhole,{'atol': '0'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'equal_nan': 'false'; 'input_dtype': 'DataType::BFLOAT16'; 'input_layout_a': 'Layout::TILE'; 'input_layout_b': 'Layout::TILE'; 'is_quant_op': 'false'; 'is_sfpu': 'false'; 'is_where_op': 'false'; 'lhs_activations': '{}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_layout': 'Layout::TILE'; 'post_activations': '{}'; 'rhs_activations': '{}'; 'rtol': '0'; 'scalar': 'std::nullopt'; 'sub_core_grids': 'std::nullopt'; 'sub_device_id': 'std::nullopt'; 'subtile_broadcast_type': 'SubtileBroadcastType::NONE'; 'worker_grid': '{[0-0 - 12-9]}'},HiFi4,130,130,,5659638396,5659776642,138246,832337829007,832337831321,0,0,1714,1230,1184,,,,288,1124,764,760,233,336,,,,,,1[1],1[1],32[32],32[32],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],32[32],32[32],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],32[32],32[32],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_no_bcast.cpp'],['eltwise_binary_no_bcast/4626250920365535146/'],['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/dataflow/writer_interleaved_no_bcast.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/dataflow/reader_interleaved_no_bcast.cpp'],['writer_interleaved_no_bcast/9952864112280237590/'; 'reader_interleaved_no_bcast/13879352214170263502/'],14422650938754606111,False,1120,1644,1344,672,1296,0,0,0,0,1,1,1,[],[],0.081,,,,,,
BinaryNgDeviceOperation,tt_dnn_device,2048,0,blackhole,{'atol': '0'; 'binary_op_type': 'BinaryOpType::MUL'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'equal_nan': 'false'; 'input_dtype': 'DataType::BFLOAT16'; 'input_layout_a': 'Layout::TILE'; 'input_layout_b': 'Layout::INVALID'; 'is_quant_op': 'false'; 'is_sfpu': 'true'; 'is_where_op': 'false'; 'lhs_activations': '{}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_layout': 'Layout::TILE'; 'post_activations': '{}'; 'rhs_activations': '{}'; 'rtol': '0'; 'scalar': '5.656854'; 'sub_core_grids': 'std::nullopt'; 'sub_device_id': 'std::nullopt'; 'subtile_broadcast_type': 'SubtileBroadcastType::NONE'; 'worker_grid': '{[0-0 - 12-9]}'},HiFi4,130,130,,10629333759,10629445687,111928,839046778851,839046782917,4969440112,4969364221,3012,2434,2431,,,,182,2414,726,1515,2025,318,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_sfpu_scalar.cpp'],['eltwise_binary_sfpu_scalar/12480240735097704120/'],['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/writer_interleaved_scalar.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/reader_interleaved_no_bcast.cpp'],['writer_interleaved_scalar/7235082923386928200/'; 'reader_interleaved_no_bcast/9696498740455174178/'],3363945994625651731,False,1228,1256,1532,1256,1296,0,0,0,0,1,1,1,[],[],0.041,,,,,,
BinaryNgDeviceOperation,tt_dnn_device,3072,0,blackhole,{'atol': '0'; 'binary_op_type': 'BinaryOpType::MUL'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'equal_nan': 'false'; 'input_dtype': 'DataType::BFLOAT16'; 'input_layout_a': 'Layout::TILE'; 'input_layout_b': 'Layout::INVALID'; 'is_quant_op': 'false'; 'is_sfpu': 'true'; 'is_where_op': 'false'; 'lhs_activations': '{}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_layout': 'Layout::TILE'; 'post_activations': '{}'; 'rhs_activations': '{}'; 'rtol': '0'; 'scalar': '5.656854'; 'sub_core_grids': 'std::nullopt'; 'sub_device_id': 'std::nullopt'; 'subtile_broadcast_type': 'SubtileBroadcastType::NONE'; 'worker_grid': '{[0-0 - 12-9]}'},HiFi4,130,130,,10630532947,10630535531,2584,839048386504,839048390607,1188270,1188573,3039,2430,2418,,,,188,2410,730,1518,2015,333,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_sfpu_scalar.cpp'],['eltwise_binary_sfpu_scalar/12480240735097704120/'],['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/writer_interleaved_scalar.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/reader_interleaved_no_bcast.cpp'],['writer_interleaved_scalar/7235082923386928200/'; 'reader_interleaved_no_bcast/9696498740455174178/'],3363945994625651731,False,1228,1256,1532,1256,1296,0,0,0,0,1,1,1,[],[],0.041,,,,,,
BinaryNgDeviceOperation,tt_dnn_device,4096,0,blackhole,{'atol': '0'; 'binary_op_type': 'BinaryOpType::MUL'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'equal_nan': 'false'; 'input_dtype': 'DataType::BFLOAT16'; 'input_layout_a': 'Layout::TILE'; 'input_layout_b': 'Layout::INVALID'; 'is_quant_op': 'false'; 'is_sfpu': 'true'; 'is_where_op': 'false'; 'lhs_activations': '{}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_layout': 'Layout::TILE'; 'post_activations': '{}'; 'rhs_activations': '{}'; 'rtol': '0'; 'scalar': '5.656854'; 'sub_core_grids': 'std::nullopt'; 'sub_device_id': 'std::nullopt'; 'subtile_broadcast_type': 'SubtileBroadcastType::NONE'; 'worker_grid': '{[0-0 - 12-9]}'},HiFi4,130,130,,10632684113,10632686357,2244,839051289127,839051293226,2147876,2147876,3036,2441,2441,,,,186,2425,747,1532,2026,331,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],64[64],32[4],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_sfpu_scalar.cpp'],['eltwise_binary_sfpu_scalar/12480240735097704120/'],['ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/writer_interleaved_scalar.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/dataflow/reader_interleaved_no_bcast.cpp'],['writer_interleaved_scalar/7235082923386928200/'; 'reader_interleaved_no_bcast/9696498740455174178/'],3363945994625651731,False,1228,1256,1532,1256,1296,0,0,0,0,1,1,1,[],[],0.041,,,,,,
