hPDL1.binder_contacts,hPDL1.binder_helicity,hPDL1.binder_pae,hPDL1.compactness,hPDL1.interface_contacts,hPDL1.interface_pae,hPDL1.iptm,hPDL1.iptm_loss,hPDL1.plddt_loss,hPDL1.ptm,phase,round
2.3,-1.0,0.09,0.35,3.6,0.06,0.25,0.04,0.03,0.62,refine,17
1.9,-1.2,0.05,0.26,3.3,0.05,0.28,0.04,0.02,0.64,refine,18
1.8,-1.2,0.05,0.26,3.3,0.05,0.3,0.03,0.02,0.64,refine,19
2.2,-1.0,0.07,0.26,3.5,0.05,0.25,0.04,0.03,0.62,refine,20
2.0,-1.1,0.05,0.27,3.3,0.05,0.32,0.03,0.02,0.65,refine,21
1.9,-1.2,0.05,0.29,3.1,0.04,0.36,0.03,0.02,0.67,refine,22
2.2,-0.91,0.07,0.13,3.8,0.07,0.14,0.04,0.03,0.57,refine,23
2.2,-0.97,0.08,0.31,3.7,0.06,0.19,0.04,0.03,0.6,refine,24
1.9,-1.1,0.05,0.25,3.8,0.07,0.15,0.04,0.02,0.57,refine,25
1.9,-1.1,0.05,0.26,3.4,0.06,0.26,0.04,0.02,0.62,anneal,1
1.9,-1.2,0.05,0.31,3.3,0.05,0.29,0.04,0.02,0.64,anneal,2
1.8,-1.2,0.05,0.29,3.2,0.04,0.35,0.03,0.02,0.66,anneal,3
1.9,-1.0,0.05,0.25,3.6,0.06,0.19,0.04,0.02,0.59,anneal,4
1.9,-1.2,0.05,0.29,3.2,0.04,0.35,0.03,0.02,0.66,anneal,5
2.0,-1.1,0.06,0.26,3.7,0.06,0.18,0.04,0.03,0.59,anneal,6
2.1,-0.95,0.06,0.19,3.9,0.07,0.14,0.04,0.02,0.57,anneal,7
1.7,-1.2,0.04,0.26,3.3,0.05,0.26,0.04,0.02,0.63,anneal,8
2.2,-0.95,0.08,0.22,3.5,0.06,0.24,0.04,0.03,0.62,anneal,9
1.9,-1.1,0.05,0.29,3.5,0.06,0.21,0.04,0.02,0.6,anneal,10
2.2,-0.94,0.08,0.25,3.7,0.06,0.19,0.04,0.03,0.59,anneal,11
1.6,-1.3,0.04,0.29,3.4,0.06,0.2,0.04,0.02,0.6,anneal,12
1.8,-1.1,0.05,0.23,3.4,0.05,0.26,0.04,0.02,0.63,anneal,13
1.8,-1.2,0.04,0.22,3.4,0.06,0.24,0.04,0.02,0.61,anneal,14
2.0,-1.1,0.06,0.27,3.3,0.05,0.29,0.04,0.02,0.65,anneal,15
1.7,-1.2,0.04,0.29,3.1,0.04,0.36,0.03,0.02,0.67,anneal,16
2.0,-1.1,0.06,0.37,3.3,0.05,0.3,0.03,0.02,0.64,anneal,17
2.0,-1.1,0.06,0.33,3.5,0.05,0.27,0.04,0.02,0.63,anneal,18
1.8,-1.2,0.05,0.28,3.3,0.05,0.3,0.04,0.02,0.64,anneal,19
1.7,-1.2,0.05,0.26,3.1,0.04,0.38,0.03,0.02,0.67,anneal,20
1.8,-1.2,0.05,0.26,3.1,0.04,0.37,0.03,0.02,0.67,anneal,21
1.9,-1.2,0.05,0.29,3.5,0.06,0.22,0.04,0.02,0.61,anneal,22
2.0,-1.1,0.06,0.33,3.4,0.05,0.27,0.04,0.03,0.63,anneal,23
1.9,-1.2,0.05,0.36,3.3,0.05,0.27,0.04,0.02,0.63,anneal,24
2.2,-1.1,0.07,0.25,3.4,0.05,0.28,0.04,0.03,0.63,anneal,25
3.0,-0.81,0.16,0.43,3.7,0.07,0.19,0.04,0.05,0.6,anneal,26
2.1,-1.1,0.06,0.22,3.5,0.06,0.25,0.04,0.02,0.62,anneal,27
2.0,-1.1,0.05,0.27,3.5,0.06,0.21,0.04,0.02,0.6,anneal,28
2.2,-1.1,0.07,0.27,3.5,0.05,0.27,0.04,0.03,0.63,anneal,29
3.4,-0.87,0.21,0.68,3.8,0.07,0.18,0.04,0.06,0.6,anneal,30
2.4,-0.96,0.09,0.35,3.6,0.06,0.25,0.04,0.03,0.62,anneal,31
2.4,-0.96,0.09,0.35,3.5,0.06,0.26,0.04,0.03,0.62,anneal,32
2.5,-0.99,0.1,0.44,3.5,0.06,0.26,0.04,0.03,0.62,anneal,33
3.2,-0.77,0.16,0.7,3.7,0.07,0.22,0.04,0.05,0.61,anneal,34
2.4,-1.0,0.09,0.5,3.5,0.06,0.25,0.04,0.03,0.62,anneal,35
3.8,-0.76,0.23,0.7,3.8,0.07,0.17,0.04,0.06,0.59,anneal,36
2.4,-0.99,0.1,0.64,3.4,0.06,0.27,0.04,0.03,0.63,anneal,37
3.3,-0.87,0.2,0.61,3.8,0.07,0.19,0.04,0.06,0.6,anneal,38
3.8,-0.75,0.23,0.82,3.8,0.07,0.18,0.04,0.06,0.6,anneal,39
3.6,-0.77,0.22,0.6,3.8,0.07,0.17,0.04,0.06,0.59,anneal,40
3.4,-0.86,0.2,0.6,3.8,0.07,0.18,0.04,0.06,0.6,anneal,41
3.9,-0.73,0.24,0.6,3.8,0.07,0.17,0.04,0.06,0.6,anneal,42
3.9,-0.7,0.23,0.42,3.8,0.07,0.18,0.04,0.06,0.6,anneal,43
2.8,-0.88,0.13,0.31,3.6,0.06,0.25,0.04,0.04,0.62,anneal,44
3.0,-0.8,0.14,0.6,3.6,0.06,0.25,0.04,0.04,0.62,anneal,45
