utc,sm_mhz,sm_max_mhz,mem_mhz,power_w,power_limit_w,temp_c,util_pct,throttle,n_apps,apps_mem_mib
2026-09-18T20:19:01Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:19:06Z,1275,1410,1593,72.15,400.00,25,0,0,1,21282
2026-09-18T20:19:11Z,1275,1410,1593,72.23,400.00,25,0,0,1,21282
2026-09-18T20:19:17Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:19:22Z,1275,1410,1593,72.39,400.00,25,0,0,1,21282
2026-09-18T20:19:27Z,1275,1410,1593,72.31,400.00,25,0,0,1,21282
2026-09-18T20:19:32Z,1275,1410,1593,72.31,400.00,25,0,0,1,21282
2026-09-18T20:19:37Z,1275,1410,1593,72.07,400.00,25,0,0,1,21282
2026-09-18T20:19:42Z,1275,1410,1593,72.60,400.00,25,0,0,1,21282
2026-09-18T20:19:47Z,1275,1410,1593,72.15,400.00,25,0,0,1,21282
2026-09-18T20:19:52Z,1275,1410,1593,72.31,400.00,25,0,0,1,21282
2026-09-18T20:19:57Z,1275,1410,1593,72.31,400.00,26,0,0,1,21282
2026-09-18T20:20:03Z,1275,1410,1593,72.39,400.00,26,0,0,1,21282
2026-09-18T20:20:08Z,1275,1410,1593,72.60,400.00,26,0,0,1,21282
2026-09-18T20:20:13Z,1275,1410,1593,72.31,400.00,26,0,0,1,21282
2026-09-18T20:20:18Z,1275,1410,1593,72.60,400.00,26,0,0,1,21282
2026-09-18T20:20:23Z,1275,1410,1593,72.69,400.00,26,0,0,1,21282
2026-09-18T20:20:28Z,1275,1410,1593,72.69,400.00,26,0,0,1,21282
2026-09-18T20:20:33Z,1275,1410,1593,74.31,400.00,26,0,0,1,21282
2026-09-18T20:20:38Z,1275,1410,1593,72.94,400.00,26,0,0,1,21282
2026-09-18T20:20:43Z,1275,1410,1593,72.94,400.00,26,0,0,1,21282
2026-09-18T20:20:48Z,1275,1410,1593,72.40,400.00,26,0,0,1,21282
2026-09-18T20:20:54Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:20:59Z,1275,1410,1593,72.94,400.00,26,0,0,1,21282
2026-09-18T20:21:04Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:21:09Z,1275,1410,1593,72.64,400.00,26,0,0,1,21282
2026-09-18T20:21:14Z,1275,1410,1593,72.64,400.00,26,0,0,1,21282
2026-09-18T20:21:19Z,1275,1410,1593,72.60,400.00,26,0,0,1,21282
2026-09-18T20:21:24Z,1275,1410,1593,72.60,400.00,26,0,0,1,21282
2026-09-18T20:21:29Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:21:34Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:21:40Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:21:45Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:21:50Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:21:55Z,1275,1410,1593,72.69,400.00,26,0,0,1,21282
2026-09-18T20:22:00Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:22:05Z,1275,1410,1593,72.39,400.00,26,0,0,1,21282
2026-09-18T20:22:10Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:22:15Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:22:20Z,1275,1410,1593,72.86,400.00,26,0,0,1,21282
2026-09-18T20:22:25Z,1275,1410,1593,72.60,400.00,26,0,0,1,21282
2026-09-18T20:22:31Z,1275,1410,1593,72.44,400.00,26,0,0,1,21282
2026-09-18T20:22:36Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:22:41Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:22:46Z,1275,1410,1593,74.14,400.00,26,0,0,1,21282
2026-09-18T20:22:51Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:22:56Z,1275,1410,1593,72.77,400.00,26,0,0,1,21282
2026-09-18T20:23:01Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:23:06Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:23:11Z,1275,1410,1593,72.40,400.00,26,0,0,1,21282
2026-09-18T20:23:16Z,1275,1410,1593,72.31,400.00,26,0,0,1,21282
2026-09-18T20:23:22Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:23:27Z,1275,1410,1593,72.39,400.00,26,0,0,1,21282
2026-09-18T20:23:32Z,1275,1410,1593,72.47,400.00,26,0,0,1,21282
2026-09-18T20:23:37Z,1275,1410,1593,72.64,400.00,26,0,0,1,21282
2026-09-18T20:23:42Z,1275,1410,1593,72.32,400.00,26,0,0,1,21282
2026-09-18T20:23:47Z,1275,1410,1593,72.31,400.00,26,0,0,1,21282
2026-09-18T20:23:52Z,1275,1410,1593,72.85,400.00,25,0,0,1,21282
2026-09-18T20:23:57Z,1275,1410,1593,73.31,400.00,25,0,0,1,21282
2026-09-18T20:24:02Z,1275,1410,1593,72.64,400.00,25,0,0,1,21282
2026-09-18T20:24:07Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:13Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:18Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:23Z,1275,1410,1593,72.64,400.00,25,0,0,1,21282
2026-09-18T20:24:28Z,1275,1410,1593,72.23,400.00,25,0,0,1,21282
2026-09-18T20:24:33Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:38Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:43Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:24:48Z,1275,1410,1593,72.64,400.00,25,0,0,1,21282
2026-09-18T20:24:53Z,1275,1410,1593,72.23,400.00,25,0,0,1,21282
2026-09-18T20:24:59Z,1275,1410,1593,72.47,400.00,25,0,0,1,21282
2026-09-18T20:25:04Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:25:09Z,1275,1410,1593,72.39,400.00,25,0,0,1,21282
2026-09-18T20:25:14Z,1275,1410,1593,72.40,400.00,25,0,0,1,21282
2026-09-18T20:25:19Z,1410,1410,1593,81.65,400.00,25,0,0,1,768
2026-09-18T20:25:24Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:25:29Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:25:34Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:25:39Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:25:44Z,1275,1410,1593,72.47,400.00,25,0,0,1,768
2026-09-18T20:25:50Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:25:55Z,1275,1410,1593,72.23,400.00,25,0,0,1,768
2026-09-18T20:26:00Z,1275,1410,1593,72.40,400.00,25,0,0,1,768
2026-09-18T20:26:05Z,1275,1410,1593,72.47,400.00,24,0,0,1,768
2026-09-18T20:26:10Z,1275,1410,1593,72.23,400.00,24,0,0,1,768
2026-09-18T20:26:15Z,1275,1410,1593,72.64,400.00,24,0,0,1,768
2026-09-18T20:26:20Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:25Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:30Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:35Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:41Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:46Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:26:51Z,1275,1410,1593,72.40,400.00,24,0,0,1,768
2026-09-18T20:26:56Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:01Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:06Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:11Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:16Z,1275,1410,1593,72.40,400.00,24,0,0,1,768
2026-09-18T20:27:21Z,1275,1410,1593,72.40,400.00,24,0,0,1,768
2026-09-18T20:27:27Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:32Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:27:37Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:27:42Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:47Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:27:52Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:27:57Z,1275,1410,1593,71.94,400.00,24,0,0,1,768
2026-09-18T20:28:02Z,1275,1410,1593,71.94,400.00,24,0,0,1,768
2026-09-18T20:28:07Z,1275,1410,1593,71.94,400.00,24,0,0,1,768
2026-09-18T20:28:12Z,1275,1410,1593,72.02,400.00,24,0,0,1,768
2026-09-18T20:28:18Z,1275,1410,1593,72.02,400.00,24,0,0,1,768
2026-09-18T20:28:23Z,1275,1410,1593,72.23,400.00,24,0,0,1,768
2026-09-18T20:28:28Z,1275,1410,1593,72.40,400.00,24,0,0,1,768
2026-09-18T20:28:33Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:28:38Z,1275,1410,1593,72.02,400.00,24,0,0,1,768
2026-09-18T20:28:43Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:28:48Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:28:53Z,1275,1410,1593,71.94,400.00,24,0,0,1,768
2026-09-18T20:28:58Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:29:03Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:29:09Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:29:14Z,1275,1410,1593,71.86,400.00,24,0,0,1,768
2026-09-18T20:29:19Z,1275,1410,1593,73.72,400.00,24,0,0,1,768
2026-09-18T20:29:24Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
2026-09-18T20:29:29Z,1275,1410,1593,72.07,400.00,24,0,0,1,768
2026-09-18T20:29:34Z,1275,1410,1593,72.11,400.00,24,0,0,1,768
