utc,sm_mhz,sm_max_mhz,mem_mhz,power_w,power_limit_w,temp_c,util_pct,throttle,n_apps,apps_mem_mib
2026-09-18T20:09:54Z,1410,1410,1593,152.33,400.00,42,5,0,1,21188
2026-09-18T20:10:00Z,1410,1410,1593,79.74,400.00,40,44,0,1,21188
2026-09-18T20:10:05Z,1410,1410,1593,79.40,400.00,40,0,0,1,21190
2026-09-18T20:10:10Z,1410,1410,1593,79.74,400.00,40,75,0,1,21190
2026-09-18T20:10:16Z,1410,1410,1593,79.74,400.00,40,60,0,1,21190
2026-09-18T20:10:21Z,1410,1410,1593,79.40,400.00,40,0,0,1,21190
2026-09-18T20:10:26Z,1410,1410,1593,79.40,400.00,39,0,0,1,21190
2026-09-18T20:10:31Z,1410,1410,1593,79.74,400.00,39,0,0,1,21190
2026-09-18T20:10:37Z,1410,1410,1593,79.82,400.00,39,10,0,1,21190
2026-09-18T20:10:42Z,1410,1410,1593,79.82,400.00,39,25,0,1,21190
2026-09-18T20:10:47Z,1410,1410,1593,191.13,400.00,42,0,0,1,21190
2026-09-18T20:10:53Z,1410,1410,1593,80.14,400.00,40,49,0,1,21190
2026-09-18T20:10:58Z,1410,1410,1593,79.40,400.00,39,77,0,1,21190
2026-09-18T20:11:03Z,1410,1410,1593,79.40,400.00,41,0,0,1,21190
2026-09-18T20:11:09Z,1410,1410,1593,79.13,400.00,39,0,0,1,21190
2026-09-18T20:11:17Z,1410,1410,1593,79.40,400.00,39,21,0,1,21190
2026-09-18T20:11:23Z,1410,1410,1593,198.69,400.00,42,20,0,1,21190
2026-09-18T20:11:28Z,1410,1410,1593,80.06,400.00,40,0,0,1,21190
2026-09-18T20:11:33Z,1410,1410,1593,252.00,400.00,42,5,0,1,21190
2026-09-18T20:11:38Z,1410,1410,1593,79.82,400.00,39,0,0,1,21190
2026-09-18T20:11:44Z,1410,1410,1593,171.01,400.00,42,33,0,1,21190
2026-09-18T20:11:49Z,1410,1410,1593,79.48,400.00,39,0,0,1,21190
2026-09-18T20:11:54Z,1410,1410,1593,195.05,400.00,41,9,0,1,21190
2026-09-18T20:12:00Z,1410,1410,1593,79.74,400.00,39,0,0,1,21190
2026-09-18T20:12:05Z,1410,1410,1593,183.16,400.00,40,1,0,1,21190
2026-09-18T20:12:10Z,1410,1410,1593,255.98,400.00,41,35,0,1,21190
2026-09-18T20:12:15Z,1410,1410,1593,154.34,400.00,41,76,0,1,21190
2026-09-18T20:12:20Z,1410,1410,1593,79.40,400.00,39,0,0,1,21190
2026-09-18T20:12:26Z,1410,1410,1593,79.13,400.00,39,0,0,1,21190
2026-09-18T20:12:31Z,1410,1410,1593,135.23,400.00,41,65,0,1,21190
2026-09-18T20:12:37Z,1410,1410,1593,79.48,400.00,39,56,0,1,21190
2026-09-18T20:12:42Z,1410,1410,1593,212.83,400.00,41,41,0,1,21190
2026-09-18T20:12:47Z,1410,1410,1593,79.48,400.00,39,43,0,1,21190
2026-09-18T20:12:52Z,1410,1410,1593,79.48,400.00,40,0,0,1,21190
2026-09-18T20:12:58Z,1410,1410,1593,80.14,400.00,40,51,0,1,21190
2026-09-18T20:13:03Z,1410,1410,1593,79.82,400.00,39,50,0,1,21190
2026-09-18T20:13:09Z,1410,1410,1593,149.17,400.00,41,65,0,1,24558
2026-09-18T20:13:17Z,1410,1410,1593,195.97,400.00,41,78,0,1,24558
2026-09-18T20:13:22Z,1410,1410,1593,79.13,400.00,39,1,0,1,24558
2026-09-18T20:13:27Z,1410,1410,1593,112.79,400.00,40,0,0,1,24558
2026-09-18T20:13:33Z,1410,1410,1593,80.33,400.00,40,73,0,1,24558
2026-09-18T20:13:38Z,1410,1410,1593,234.16,400.00,41,45,0,1,24558
2026-09-18T20:13:43Z,1410,1410,1593,162.34,400.00,40,0,0,1,24558
2026-09-18T20:13:49Z,1410,1410,1593,79.13,400.00,38,0,0,1,24558
2026-09-18T20:13:54Z,1410,1410,1593,133.11,400.00,39,76,0,1,24558
2026-09-18T20:13:59Z,1410,1410,1593,143.73,400.00,41,78,0,1,24558
2026-09-18T20:14:05Z,1410,1410,1593,167.69,400.00,40,0,0,1,24558
2026-09-18T20:14:10Z,1410,1410,1593,79.82,400.00,39,0,0,1,24558
2026-09-18T20:14:15Z,1410,1410,1593,79.82,400.00,39,14,0,1,24558
2026-09-18T20:14:20Z,1410,1410,1593,178.58,400.00,39,13,0,1,24558
2026-09-18T20:14:26Z,1410,1410,1593,79.40,400.00,39,42,0,1,24558
2026-09-18T20:14:31Z,1410,1410,1593,79.13,400.00,39,32,0,1,24558
2026-09-18T20:14:36Z,1410,1410,1593,79.13,400.00,39,0,0,1,24558
2026-09-18T20:14:42Z,1410,1410,1593,141.27,400.00,41,44,0,1,24558
2026-09-18T20:14:47Z,1410,1410,1593,79.40,400.00,39,76,0,1,24558
2026-09-18T20:14:53Z,1410,1410,1593,80.74,400.00,40,69,0,1,24558
2026-09-18T20:14:58Z,1410,1410,1593,79.40,400.00,39,0,0,1,24558
2026-09-18T20:15:04Z,1410,1410,1593,79.82,400.00,40,44,0,1,24558
2026-09-18T20:15:09Z,1410,1410,1593,197.69,400.00,40,62,0,1,24558
2026-09-18T20:15:17Z,1410,1410,1593,79.21,400.00,39,0,0,1,24558
2026-09-18T20:15:22Z,1410,1410,1593,79.82,400.00,39,0,0,1,24558
2026-09-18T20:15:27Z,1410,1410,1593,149.65,400.00,39,0,0,1,24558
2026-09-18T20:15:33Z,1410,1410,1593,161.91,400.00,40,72,0,1,24558
2026-09-18T20:15:38Z,1410,1410,1593,168.29,400.00,40,53,0,1,24558
2026-09-18T20:15:43Z,1410,1410,1593,211.75,400.00,41,13,0,1,24558
2026-09-18T20:15:48Z,1410,1410,1593,181.72,400.00,41,22,0,1,24558
2026-09-18T20:15:54Z,1410,1410,1593,79.40,400.00,39,30,0,1,24558
2026-09-18T20:15:59Z,1410,1410,1593,79.13,400.00,39,0,0,1,24558
2026-09-18T20:16:04Z,1410,1410,1593,79.40,400.00,39,0,0,1,24558
2026-09-18T20:16:10Z,1410,1410,1593,79.74,400.00,39,0,0,1,24558
2026-09-18T20:16:15Z,1410,1410,1593,79.82,400.00,39,0,0,1,24558
2026-09-18T20:16:21Z,1410,1410,1593,79.48,400.00,38,0,0,1,24558
2026-09-18T20:16:26Z,1410,1410,1593,79.21,400.00,38,0,0,1,24558
2026-09-18T20:16:31Z,1410,1410,1593,79.48,400.00,38,0,0,1,24558
2026-09-18T20:16:37Z,1410,1410,1593,79.21,400.00,38,0,0,1,24558
2026-09-18T20:16:42Z,1410,1410,1593,79.40,400.00,39,29,0,1,24558
2026-09-18T20:16:48Z,1410,1410,1593,137.03,400.00,39,57,0,1,24558
2026-09-18T20:16:53Z,1410,1410,1593,79.13,400.00,38,0,0,1,24558
2026-09-18T20:16:58Z,1410,1410,1593,79.74,400.00,39,60,0,1,24558
2026-09-18T20:17:04Z,1410,1410,1593,79.74,400.00,39,73,0,1,24558
2026-09-18T20:17:09Z,1410,1410,1593,253.86,400.00,41,19,0,1,24558
2026-09-18T20:17:17Z,1410,1410,1593,139.15,400.00,39,72,0,1,24558
2026-09-18T20:17:23Z,1410,1410,1593,202.06,400.00,40,44,0,1,24558
2026-09-18T20:17:28Z,1410,1410,1593,182.23,400.00,41,17,0,1,24558
2026-09-18T20:17:33Z,1410,1410,1593,191.33,400.00,40,59,0,1,24558
2026-09-18T20:17:38Z,1410,1410,1593,195.25,400.00,41,1,0,1,24558
2026-09-18T20:17:44Z,1410,1410,1593,79.13,400.00,38,0,0,1,24558
2026-09-18T20:17:49Z,1410,1410,1593,175.08,400.00,41,52,0,1,24558
2026-09-18T20:17:54Z,1410,1410,1593,188.73,400.00,40,0,0,1,24558
2026-09-18T20:17:59Z,1410,1410,1593,79.40,400.00,39,0,0,1,24558
2026-09-18T20:18:05Z,210,1410,1593,59.15,400.00,36,0,1,0,
2026-09-18T20:18:10Z,210,1410,1593,59.15,400.00,35,0,1,0,
2026-09-18T20:18:16Z,210,1410,1593,59.15,400.00,35,0,1,0,
2026-09-18T20:18:21Z,210,1410,1593,58.88,400.00,35,0,1,0,
2026-09-18T20:18:27Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:32Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:37Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:43Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:48Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:54Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:18:59Z,210,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:19:05Z,210,1410,1593,58.88,400.00,33,0,1,0,
2026-09-18T20:19:10Z,210,1410,1593,58.88,400.00,33,0,1,0,
2026-09-18T20:19:17Z,225,1410,1593,58.88,400.00,34,0,1,0,
2026-09-18T20:19:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:19:28Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:19:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:19:39Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:19:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:19:50Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:19:56Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:01Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:07Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:12Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:18Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:20:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:20:29Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:20:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:40Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:20:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:50Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:20:56Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:21:01Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:21:07Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:21:17Z,240,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:21:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:21:28Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:21:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:21:39Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:21:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:21:50Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:21:56Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:01Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:07Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:12Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:22:18Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:22:23Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:29Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:40Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:51Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:22:56Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:02Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:23:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:23:17Z,1275,1410,1593,69.18,400.00,34,0,1,0,
2026-09-18T20:23:23Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:28Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:39Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:50Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:23:56Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:01Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:12Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:18Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:23Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:24:29Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:24:34Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:24:40Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:24:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:24:51Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:24:56Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:25:02Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:25:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:25:18Z,210,1410,1593,58.82,400.00,33,0,1,0,
2026-09-18T20:25:23Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:29Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:40Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:51Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:25:56Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:02Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:13Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:18Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:24Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:30Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:26:35Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:26:41Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:26:46Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:26:52Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:26:57Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:27:03Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:27:08Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:27:17Z,210,1410,1593,62.80,400.00,33,0,1,0,
2026-09-18T20:27:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:27:28Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:27:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:27:39Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:27:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:27:50Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:27:56Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:28:01Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:12Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:18Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:29Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:28:34Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:28:39Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:28:45Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:28:50Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:28:56Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:29:01Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:29:07Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:29:17Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:29:23Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:29:28Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:29:34Z,210,1410,1593,58.55,400.00,33,0,1,0,
2026-09-18T20:29:39Z,210,1410,1593,58.49,400.00,33,0,1,0,
2026-09-18T20:29:44Z,210,1410,1593,58.49,400.00,33,0,1,0,
